38.3,36.6,25.1,23.6,20.7,17.8,0.6,26.9,52.6,80.6,99.4,2.3,21.1,43.4,65.1,98.9,1.7,28.6,49.1,76.6,100.0,175,2bpa2,26
33.7,33.2,33.2,20.2,26.8,19.1,1.1,30.4,54.3,75.0,98.4,0.5,23.4,52.7,81.0,100.0,1.6,20.7,40.8,64.1,99.5,184,2stv,26
37.2,40.7,22.1,34.8,21.2,17.2,1.5,19.1,43.2,72.4,100.0,0.5,26.6,49.7,74.9,98.5,2.0,35.7,56.3,71.9,99.5,199,4sbva,26
35.6,40.8,23.6,29.0,17.7,17.3,0.7,22.5,49.3,77.1,99.6,0.4,26.8,56.0,76.1,98.6,2.5,21.8,40.8,62.0,100.0,284,2tbva,26
33.6,42.1,24.3,30.9,19.7,19.4,1.9,26.8,50.5,76.6,98.8,0.3,24.9,48.6,73.8,99.4,0.6,18.1,48.9,75.1,100.0,321,2bbvc,26
30.6,37.6,31.7,22.2,21.1,22.2,5.9,27.4,46.2,73.7,98.9,0.5,23.1,52.2,73.1,100.0,3.2,20.4,45.7,76.3,97.8,186,1bbt1,26
36.1,35.1,28.8,26.0,22.5,20.1,0.5,30.2,53.7,74.1,98.0,1.5,15.6,41.0,72.2,99.0,2.4,25.4,49.8,75.1,100.0,205,1bbt2,26
32.1,35.4,32.5,21.2,24.3,23.9,0.4,20.6,45.8,77.9,100.0,0.2,27.7,49.5,68.6,99.3,1.8,23.7,52.0,77.2,99.6,548,2cas,26
31.9,34.8,33.3,22.4,22.1,22.8,0.7,27.1,49.5,73.6,100.0,0.4,16.8,46.9,69.2,99.6,3.7,27.5,52.4,79.5,99.3,273,4rhv1,26
36.1,37.3,26.7,28.7,18.5,21.3,0.8,28.6,52.2,76.1,99.2,0.4,23.9,51.4,80.0,99.6,1.6,19.6,43.5,65.5,100.0,255,4rhv2,26
35.6,38.6,25.8,25.5,18.7,18.3,0.8,29.2,51.7,78.8,99.2,0.4,21.6,52.1,75.4,99.6,5.1,21.2,35.6,65.3,100.0,236,4rhv3,26
32.8,39.9,27.2,23.6,17.6,22.1,0.7,28.7,52.6,77.6,99.6,0.4,22.0,51.1,71.6,100.0,1.1,23.1,41.0,75.7,99.3,268,2mev1,26
32.5,36.5,30.9,25.4,22.2,18.1,1.2,29.3,49.4,75.5,98.8,1.6,18.5,49.8,79.1,99.2,0.4,21.7,45.4,65.9,100.0,249,2mev2,26
35.9,44.2,19.9,36.5,14.8,17.0,1.3,23.4,47.6,73.6,98.7,0.4,25.5,52.8,75.8,99.6,3.5,21.2,44.6,73.2,100.0,231,2mev3,26
34.8,39.1,26.1,24.4,20.0,15.6,15.2,26.1,52.2,80.4,97.8,2.2,10.9,65.2,78.3,100.0,6.5,21.7,37.0,50.0,67.4,46,1fod4,26
37.6,24.7,37.6,17.9,32.1,25.0,3.5,25.9,49.4,72.9,95.3,1.2,22.4,40.0,70.6,100.0,2.4,24.7,55.3,75.3,98.8,85,4gcr1,27
34.0,31.0,35.0,26.3,25.3,18.2,1.0,19.0,51.0,75.0,97.0,2.0,25.0,45.0,69.0,93.0,3.0,18.0,54.0,76.0,100.0,100,1prs1,27
40.3,29.8,29.8,22.8,28.5,22.8,1.6,22.6,61.3,79.0,100.0,3.2,25.0,43.5,59.7,99.2,0.8,21.8,41.9,68.5,98.4,124,2sblb1,28
37.5,28.6,33.9,18.9,30.6,22.5,1.8,20.5,55.4,75.0,100.0,6.2,22.3,42.0,72.3,99.1,0.9,25.9,45.5,68.8,92.9,112,1lpbb2,28
26.0,42.7,31.3,23.5,15.4,30.2,3.3,26.0,54.0,77.3,97.3,0.7,22.0,50.7,73.3,100.0,7.3,22.7,44.0,72.0,98.0,150,1gof3,29
35.4,37.5,27.1,26.6,26.6,15.4,0.7,19.4,51.4,76.4,100.0,4.9,24.3,48.6,72.2,99.3,2.1,22.2,46.5,71.5,97.2,144,1dlc3,29
32.4,37.5,30.1,28.0,19.4,25.7,0.6,25.6,46.0,75.0,98.9,1.1,22.2,47.2,69.3,99.4,2.8,26.1,58.0,74.4,100.0,176,1lena,30
33.6,36.9,29.4,22.5,27.2,20.7,2.8,28.5,51.9,74.8,98.6,0.9,23.4,45.3,75.7,99.5,0.5,20.6,49.1,71.0,100.0,214,2ayh,30
35.3,29.3,35.3,18.2,32.6,22.7,0.8,22.6,50.4,77.4,99.2,1.5,19.5,49.6,69.9,98.5,5.3,26.3,45.1,73.7,100.0,133,1slta,30
39.7,29.4,30.9,22.7,22.2,20.7,2.0,24.5,51.0,77.9,100.0,1.0,23.5,50.0,73.0,98.0,0.5,22.1,42.6,70.1,97.5,204,1saca,30
28.8,44.5,26.5,25.6,16.9,24.2,0.9,25.3,48.4,71.7,98.2,0.5,22.8,51.2,78.1,100.0,1.6,26.3,49.3,72.6,99.3,434,1cela,30
30.3,44.9,24.9,24.5,19.6,25.0,2.7,25.9,43.8,70.8,100.0,0.5,23.8,49.7,74.6,98.9,2.2,21.6,54.6,73.5,97.8,185,1xnb,30
38.3,38.3,23.4,28.3,23.9,10.9,6.4,19.1,40.4,76.6,95.7,2.1,21.3,55.3,68.1,100.0,12.8,14.9,36.2,72.3,93.6,47,1lobd,30
33.9,33.9,32.2,20.7,22.4,27.6,1.7,11.9,44.1,71.2,98.3,3.4,32.2,66.1,79.7,96.6,15.3,25.4,40.7,59.3,100.0,59,1shfa,31
36.8,21.1,42.1,16.1,30.4,12.5,5.3,14.0,45.6,68.4,98.2,10.5,26.3,47.4,80.7,89.5,1.8,22.8,52.6,73.7,100.0,57,1shg,31
31.6,28.9,39.5,22.7,25.3,22.7,3.9,25.0,44.7,69.7,97.4,2.6,42.1,59.2,78.9,98.7,1.3,18.4,39.5,64.5,100.0,76,1pkt,31
32.4,26.8,40.8,15.7,27.1,17.1,7.0,18.3,43.7,74.6,95.8,1.4,5.6,39.4,66.2,94.4,8.5,28.2,50.7,71.8,100.0,71,2hsp,31
32.8,29.3,37.9,19.3,22.8,24.6,6.9,17.2,44.8,65.5,94.8,1.7,20.7,39.7,60.3,89.7,5.2,25.9,58.6,74.1,100.0,58,1cska,31
34.5,24.1,41.4,15.8,26.3,26.3,6.9,19.0,50.0,82.8,98.3,3.4,22.4,41.4,69.0,96.6,1.7,24.1,53.4,70.7,100.0,58,1sema,31
36.2,31.9,31.9,22.1,27.9,13.2,2.9,24.6,47.8,62.3,98.6,1.4,27.5,44.9,73.9,100.0,4.3,17.4,56.5,81.2,95.7,69,1pse,31
29.0,27.4,43.5,14.8,31.1,19.7,4.8,22.6,40.3,53.2,93.5,1.6,27.4,58.1,66.1,82.3,6.5,19.4,43.5,79.0,100.0,62,1sso,31
33.0,30.1,36.9,23.5,23.5,22.5,4.9,23.3,46.6,73.8,98.1,1.0,18.4,43.7,72.8,97.1,2.9,22.3,55.3,70.9,100.0,103,1ltsd,32
34.8,31.9,33.3,26.5,26.5,19.1,5.8,29.0,52.2,72.5,98.6,1.4,17.4,60.9,73.9,92.8,4.3,21.7,39.1,63.8,100.0,69,1bova,32
38.2,35.5,26.4,23.9,21.1,17.4,1.8,30.0,57.3,70.9,100.0,0.9,17.3,40.0,81.8,98.2,3.6,24.5,49.1,72.7,94.5,110,1prtc2,32
39.1,34.5,26.4,22.0,23.9,15.6,1.8,16.4,46.4,72.7,99.1,2.7,23.6,40.0,63.6,100.0,0.9,32.7,59.1,78.2,98.2,110,1prtd,32
37.8,33.7,28.6,30.9,21.6,16.5,1.0,25.5,52.0,72.4,99.0,2.0,32.7,55.1,73.5,96.9,4.1,19.4,43.9,69.4,100.0,98,1prtf,32
29.4,28.7,41.9,16.3,22.2,30.4,1.5,21.3,49.3,72.1,99.3,4.4,20.6,40.4,71.3,100.0,0.7,29.4,51.5,77.2,97.8,136,1kab,32
28.0,37.6,34.4,19.6,19.6,27.2,6.5,21.5,47.3,60.2,94.6,1.1,22.6,51.6,74.2,97.8,3.2,23.7,62.4,76.3,100.0,93,1tssa1,32
30.7,28.5,40.9,16.9,25.0,24.3,5.8,31.4,59.9,75.9,100.0,2.2,25.5,49.6,75.2,99.3,0.7,19.0,38.0,68.6,98.5,137,1asza1,32
31.1,31.1,37.9,21.5,24.7,26.2,0.7,21.1,47.5,67.9,100.0,0.4,30.0,53.6,83.6,97.9,1.8,22.5,47.9,71.4,98.9,280,1pyp,32
34.9,29.1,36.0,20.1,28.2,21.8,1.1,22.9,41.1,68.6,96.6,0.6,21.7,44.6,63.4,98.3,2.3,24.6,62.9,81.1,100.0,175,1igp,32
31.3,29.9,38.8,16.7,27.3,33.3,1.5,13.4,38.8,56.7,94.0,6.0,32.8,59.7,85.1,100.0,4.5,19.4,50.7,74.6,98.5,67,1csp,32
37.6,32.9,29.4,26.2,27.4,17.9,1.2,36.5,51.8,78.8,97.6,8.2,20.0,55.3,71.8,100.0,2.4,17.6,35.3,58.8,95.3,85,1bgh,32
34.6,21.0,44.4,16.2,28.8,21.2,4.9,22.2,43.2,72.8,98.8,8.6,23.5,46.9,75.3,97.5,1.2,28.4,51.9,70.4,100.0,81,1rip,32
33.9,30.7,35.4,18.3,17.5,28.6,2.4,16.5,48.8,76.4,100.0,0.8,18.9,44.1,73.2,99.2,1.6,24.4,55.1,72.4,92.9,127,1bara,33
34.9,24.7,40.4,17.9,29.7,20.7,1.4,24.7,45.9,72.6,100.0,8.9,32.2,50.7,81.5,99.3,0.7,19.2,48.6,70.5,98.6,146,8i1b,33
35.9,29.6,34.5,20.6,24.8,19.9,2.1,19.7,42.3,78.9,99.3,0.7,33.8,64.8,76.1,96.5,1.4,20.4,47.2,62.0,100.0,142,1ilr1,33
37.9,29.7,32.4,16.0,27.1,20.1,1.4,17.2,46.9,75.9,99.3,13.1,33.8,58.6,77.9,95.9,0.7,17.9,44.8,66.9,100.0,145,2ila,33
35.7,32.9,31.4,19.4,21.6,20.9,0.7,20.7,49.3,69.3,97.1,3.6,39.3,61.4,80.7,99.3,2.1,22.1,36.4,70.7,100.0,140,1abrb1,33
36.2,32.3,31.5,22.2,15.1,20.6,3.9,22.8,56.7,77.2,100.0,1.6,16.5,44.9,68.5,98.4,0.8,26.8,46.5,67.7,95.3,127,1abrb2,33
34.9,30.1,34.9,24.8,23.0,20.0,0.6,23.5,53.0,75.3,97.6,3.0,20.5,41.0,60.2,95.8,2.4,29.5,60.8,79.5,100.0,166,1tie,33
24.6,27.1,48.3,14.5,19.7,29.9,0.8,30.5,51.7,70.3,100.0,1.7,16.9,42.4,71.2,94.9,2.5,24.6,50.0,75.4,97.5,118,1hce,33
30.9,34.6,34.6,22.2,19.3,29.6,3.7,22.1,55.9,74.3,97.8,1.5,25.7,50.7,75.7,98.5,0.7,19.9,46.3,72.1,100.0,136,1fnc1,34
40.4,28.9,30.7,23.9,29.2,15.9,2.6,26.3,47.4,71.1,97.4,0.9,28.1,49.1,77.2,99.1,1.8,14.0,45.6,68.4,100.0,114,2cnd1,34
26.2,37.9,35.9,25.5,15.7,26.5,7.8,22.3,45.6,68.9,97.1,1.0,28.2,44.7,76.7,98.1,3.9,20.4,53.4,72.8,100.0,103,2pia1,34
32.0,34.0,34.0,26.3,22.2,20.2,2.0,17.0,44.0,74.0,98.0,1.0,24.0,50.0,75.0,100.0,3.0,29.0,51.0,72.0,94.0,100,1eft2,34
32.2,36.4,31.4,22.5,22.5,23.3,1.7,26.4,43.8,76.0,99.2,0.8,20.7,43.0,74.4,98.3,2.5,27.3,59.5,71.1,100.0,121,1efg2,34
25.5,49.0,25.5,19.8,16.0,19.1,0.8,19.4,44.5,69.2,99.2,0.4,29.7,54.4,76.0,100.0,2.7,21.3,48.7,69.6,99.6,263,1arb,35
27.6,53.6,18.8,28.9,12.2,20.0,0.6,22.7,49.2,71.8,100.0,1.1,24.3,53.6,77.3,98.9,2.8,25.4,41.4,61.3,94.5,181,2sga,35
28.8,49.5,21.7,31.0,11.7,24.9,1.5,20.2,43.4,74.2,99.0,0.5,24.2,49.0,72.7,100.0,1.0,28.8,55.6,78.3,96.0,198,2alp,35
39.5,41.9,18.6,31.0,19.0,16.7,2.3,16.3,41.9,69.8,97.7,7.0,18.6,46.5,62.8,90.7,23.3,34.9,53.5,76.7,100.0,43,1epta,35
27.8,30.6,41.7,20.0,20.0,28.6,5.6,25.0,41.7,77.8,91.7,2.8,8.3,19.4,52.8,97.2,16.7,33.3,58.3,72.2,100.0,36,1ppbl,35
29.8,37.7,32.5,23.3,22.7,30.0,1.3,19.2,39.7,70.2,100.0,6.6,31.8,58.3,79.5,98.0,0.7,18.5,41.7,68.9,99.3,151,2snv,35
37.3,26.9,35.8,22.7,28.8,15.2,4.5,16.4,41.8,64.2,98.5,6.0,49.3,74.6,85.1,100.0,1.5,20.9,34.3,61.2,92.5,67,2hnte,35
33.6,37.5,28.9,21.9,19.2,24.5,3.9,24.3,49.3,75.0,97.4,0.7,26.3,52.6,73.7,100.0,1.3,19.1,41.4,67.8,99.3,152,2kaib,35
36.7,30.3,33.0,20.4,27.8,20.4,1.8,20.2,55.0,79.8,98.2,0.9,23.9,44.0,58.7,100.0,3.7,27.5,49.5,77.1,97.2,109,1bbre,35
39.4,32.3,28.3,26.5,27.6,15.3,3.0,22.2,50.5,75.8,100.0,1.0,26.3,44.4,77.8,97.0,2.0,25.3,55.6,69.7,99.0,99,2hpea,36
38.9,31.0,30.1,29.5,18.8,17.0,0.9,27.4,53.1,77.0,100.0,1.8,21.2,45.1,73.5,98.2,5.3,20.4,46.9,67.3,99.1,113,2rspb,36
30.3,53.3,16.4,32.2,12.2,16.1,3.0,29.1,55.5,78.5,99.1,0.3,24.2,50.6,74.5,99.7,3.3,17.0,42.4,59.4,100.0,330,2er7e,36
38.1,21.4,40.5,19.5,39.0,19.5,2.4,14.3,50.0,73.8,100.0,11.9,26.2,47.6,66.7,95.2,7.1,23.8,42.9,69.0,97.6,42,1htrp,36
34.2,38.9,26.9,24.7,18.5,21.1,0.8,25.8,52.4,78.7,99.2,0.3,23.0,47.9,71.4,98.9,1.1,24.9,48.5,75.6,100.0,357,1mpp,36
23.4,34.0,42.6,15.2,15.2,34.8,14.9,19.1,59.6,85.1,95.7,2.1,17.0,42.6,55.3,83.0,4.3,25.5,51.1,76.6,100.0,47,1hrnb,36
30.6,40.2,29.2,27.9,21.2,18.3,3.8,25.8,49.8,76.1,99.5,0.5,25.4,46.4,67.0,100.0,1.0,20.1,55.0,80.4,99.0,209,1eng,37
30.4,37.6,32.0,21.0,29.0,22.6,4.8,24.8,53.6,78.4,98.4,2.4,23.2,43.2,60.0,89.6,0.8,15.2,56.8,82.4,100.0,125,1bw4,37
38.4,20.5,41.1,18.0,27.0,12.6,0.9,20.5,43.8,70.5,100.0,5.4,17.0,53.6,81.2,97.3,3.6,33.0,50.0,72.3,99.1,112,1dyna,38
34.5,23.9,41.6,15.2,23.2,17.0,0.9,21.2,42.5,70.8,93.8,2.7,20.4,46.0,63.7,92.9,1.8,27.4,57.5,83.2,100.0,113,1pls,38
34.7,27.3,38.1,20.6,27.4,18.9,2.3,25.6,51.7,73.3,98.9,4.0,26.1,47.2,73.9,100.0,0.6,21.6,46.6,74.4,99.4,176,1hbq,39
36.4,27.7,35.8,20.3,27.3,22.7,1.2,24.3,50.9,74.6,99.4,3.5,26.0,45.7,79.8,97.7,0.6,21.4,49.7,70.5,100.0,173,1bbpa,39
36.6,31.7,31.7,22.7,23.9,16.6,1.2,23.8,49.4,71.3,96.3,0.6,23.2,48.2,72.0,100.0,2.4,26.8,51.2,76.8,99.4,164,1epab,39
33.1,23.6,43.3,16.7,28.8,21.8,6.4,28.7,52.2,74.5,100.0,1.9,16.6,49.7,70.7,98.1,0.6,21.7,46.5,77.7,99.4,157,1mup,39
33.6,24.4,42.0,22.3,33.1,15.4,1.5,22.9,48.9,73.3,97.7,0.8,31.3,55.7,69.5,94.7,2.3,20.6,42.7,74.8,100.0,131,1ifc,39
35.1,29.8,35.1,22.3,27.7,18.5,0.8,19.1,47.3,70.2,97.7,2.3,22.1,42.7,68.7,100.0,1.5,28.2,55.0,76.3,99.2,131,1lid,39
30.5,37.4,32.1,22.3,20.8,25.4,1.5,18.3,55.0,76.3,98.5,0.8,29.0,44.3,69.5,100.0,3.8,21.4,48.9,74.0,99.2,131,1mdc,39
34.3,27.7,38.0,14.7,29.4,22.8,2.2,19.0,47.4,73.0,98.5,0.7,26.3,43.8,75.9,95.6,1.5,27.7,52.6,71.5,100.0,137,1cbs,39
33.6,30.4,36.0,20.2,31.5,23.4,0.8,24.8,55.2,78.4,100.0,4.0,23.2,47.2,68.0,93.6,1.6,19.2,44.0,69.6,99.2,125,2phy,39
26.7,50.9,22.4,24.3,13.0,23.5,2.6,14.7,48.3,75.0,100.0,0.9,20.7,44.8,70.7,98.3,7.8,31.9,57.8,75.9,99.1,116,1srga,40
30.1,38.2,31.7,24.6,23.0,22.1,1.6,25.2,56.9,77.2,98.4,2.4,20.3,37.4,61.0,100.0,0.8,32.5,48.0,74.8,99.2,123,1avda,40
31.7,34.8,33.5,20.2,20.9,26.4,0.6,21.3,47.6,73.8,99.4,1.8,24.4,45.1,66.5,98.2,1.2,25.6,51.2,79.3,100.0,164,2cpl,41
30.7,33.7,35.5,20.0,21.2,22.4,4.2,21.7,53.0,77.7,99.4,0.6,26.5,51.8,74.1,100.0,1.2,22.3,45.8,69.3,98.2,166,1clh,41
31.5,34.6,33.9,21.3,19.7,22.1,0.5,28.1,50.9,76.6,99.7,0.3,18.9,46.7,73.8,99.5,0.8,25.2,50.7,76.1,100.0,381,2sil,42
33.5,33.8,32.7,21.2,20.2,22.2,0.3,24.2,48.2,76.3,100.0,1.8,25.5,48.7,76.0,99.7,0.5,22.4,50.5,71.4,99.0,388,1ivd,42
32.8,35.4,31.8,24.4,21.6,23.9,1.0,25.9,50.0,78.2,100.0,0.5,24.1,49.5,73.3,99.7,0.3,23.6,49.7,71.5,99.2,390,1nsca,42
30.0,44.7,25.3,24.1,12.4,24.6,0.3,23.5,50.6,78.3,99.2,0.5,21.2,44.7,70.5,99.7,1.3,29.7,55.3,79.6,100.0,387,1gof2,42
32.7,35.2,32.1,19.5,20.6,25.4,1.4,24.8,45.6,74.1,99.7,0.8,23.9,47.3,69.0,100.0,0.3,26.2,56.1,77.5,99.4,355,2bbkh,42
32.6,37.0,30.5,24.6,21.6,21.1,0.7,25.9,53.2,75.7,100.0,0.4,26.1,48.3,76.7,99.8,0.2,22.1,48.5,68.0,98.2,571,3aaha,42
35.7,34.8,29.5,26.0,22.9,19.3,2.7,25.9,51.8,77.7,100.0,0.4,25.0,47.3,70.5,99.6,2.2,21.0,48.7,71.9,97.8,224,2ohxa1,43
31.6,38.8,29.6,23.1,19.0,19.0,2.0,25.5,51.5,70.9,99.5,0.5,27.6,46.9,71.4,100.0,1.5,16.8,50.5,77.0,96.4,196,1qora1,43
34.4,35.0,30.7,26.5,22.8,22.8,3.1,26.4,47.9,75.5,99.4,1.2,21.5,46.0,68.1,93.9,0.6,23.9,57.1,80.4,100.0,163,1vmoa,44
33.3,32.9,33.8,23.0,23.4,23.9,0.5,21.4,47.6,75.7,99.5,1.4,31.4,53.8,74.8,99.0,1.9,21.9,48.6,72.9,100.0,210,1dlc2,44
29.3,39.2,31.5,23.2,21.2,24.6,0.6,30.1,53.2,74.1,100.0,0.3,18.3,45.9,76.9,99.4,0.8,26.8,48.5,68.5,99.7,355,1pcl,45
36.1,24.4,39.4,15.1,25.1,20.7,2.8,25.0,43.3,72.8,98.9,2.2,33.3,55.6,77.8,99.4,0.6,18.9,46.1,71.7,100.0,180,1caua,45
32.6,27.7,39.7,19.1,24.6,20.8,1.1,24.5,47.8,69.0,97.3,0.5,27.7,53.3,69.6,99.5,2.7,21.7,46.7,77.7,100.0,184,1caub,45
37.2,27.0,35.8,18.4,25.7,24.3,0.7,28.5,46.7,76.6,100.0,2.2,19.7,45.3,66.4,98.5,2.9,24.8,49.6,73.7,97.1,137,3gapb1,45
31.3,29.9,38.8,16.7,25.8,31.8,3.0,11.9,37.3,61.2,94.0,10.4,29.9,58.2,77.6,97.0,1.5,28.4,47.8,73.1,100.0,67,1wapb,45
32.1,33.9,33.9,23.0,22.0,21.5,1.6,22.7,50.7,73.1,99.5,0.5,23.8,45.2,72.3,99.7,0.3,27.2,52.5,77.0,100.0,383,1cgt3,46
36.0,33.7,30.3,24.4,21.0,17.0,1.7,26.6,51.6,72.2,99.7,0.3,19.0,47.3,75.6,100.0,1.4,26.3,50.1,76.5,97.7,353,6taa1,46
36.1,30.8,33.1,20.7,27.7,16.7,0.5,24.4,50.2,77.6,99.8,0.7,26.4,47.3,70.9,94.3,0.2,22.9,51.7,75.1,100.0,402,1ppi1,46
31.1,33.1,35.9,18.5,25.0,21.9,2.8,24.9,53.2,76.8,100.0,0.8,21.0,46.5,74.2,99.7,0.3,25.8,49.3,73.7,98.9,357,1amg1,46
33.2,33.2,33.5,19.1,24.1,22.6,0.6,22.3,50.0,76.0,100.0,1.7,23.4,50.6,74.6,99.7,0.3,26.6,47.7,72.0,99.4,346,1amy1,46
36.5,28.4,35.1,20.0,28.6,21.1,0.6,18.6,43.5,73.1,99.8,0.2,29.2,50.6,76.5,99.0,0.4,26.3,52.2,75.3,100.0,490,1byb,46
31.7,41.5,26.8,25.9,18.0,17.4,0.3,19.3,46.7,68.6,100.0,0.7,29.4,51.6,75.8,98.4,3.3,24.2,50.3,82.0,99.7,306,1ghsa,46
31.9,33.9,34.2,23.0,23.5,23.5,0.6,24.1,56.2,76.2,99.7,0.3,20.0,42.9,71.0,100.0,2.0,29.3,51.9,74.8,99.1,345,1xys,46
34.3,28.0,37.7,19.1,26.7,21.2,1.4,23.5,49.8,76.5,99.3,0.3,18.3,47.1,77.2,100.0,0.7,26.0,51.9,71.6,98.6,289,1nar,46
33.0,35.1,31.9,22.2,21.8,22.5,2.1,22.8,49.1,74.7,100.0,0.4,33.3,54.4,74.4,98.9,1.1,20.7,40.7,73.7,99.6,285,2ebn,46
33.7,32.7,33.7,24.4,24.4,20.5,1.9,23.3,49.2,74.8,99.4,0.3,25.2,49.5,75.4,100.0,0.6,24.6,49.8,72.2,98.4,309,1ctn2,46
35.0,27.5,37.5,21.0,29.0,20.1,1.1,22.6,45.8,71.6,99.7,0.3,21.5,51.6,74.5,95.4,1.4,28.1,53.3,80.5,100.0,349,1add,46
31.4,38.2,30.4,25.8,21.9,22.9,0.5,26.0,50.1,76.4,100.0,0.3,19.0,41.6,72.5,98.4,0.8,30.4,54.5,75.3,99.0,385,2kauc2,46
30.6,35.6,33.9,23.1,18.4,22.3,0.8,25.8,47.2,70.8,100.0,0.3,28.1,58.6,80.3,99.7,1.4,20.0,44.7,68.1,99.4,360,1fbaa,46
37.1,27.6,35.2,22.3,28.3,15.6,1.3,24.8,48.3,74.0,100.0,0.3,25.7,49.8,73.3,98.4,1.0,22.2,50.8,75.9,99.7,315,1ads,46
29.4,38.5,32.2,21.8,20.4,26.1,1.4,21.0,47.6,65.7,95.1,0.7,24.5,51.7,79.7,100.0,2.8,30.1,48.3,70.6,97.9,143,4enl1,46
34.4,34.8,30.8,29.6,24.8,17.7,0.9,26.4,54.2,76.7,100.0,0.4,21.6,55.5,75.8,98.2,1.3,22.9,43.2,68.7,98.7,227,2mnr2,46
33.6,34.8,31.6,32.1,23.9,14.8,0.8,26.6,52.9,76.2,99.6,0.4,25.8,55.7,73.4,100.0,1.2,19.3,41.0,63.5,99.2,244,1chra2,46
32.3,31.3,36.3,20.9,22.4,25.1,0.5,25.1,50.6,77.9,99.2,0.3,21.6,48.4,69.9,99.0,1.0,26.3,47.9,75.4,100.0,399,1oyb,46
35.7,35.4,28.9,26.6,22.3,16.9,0.3,21.4,50.9,74.3,99.7,1.1,27.1,50.0,74.0,99.1,0.6,23.1,47.7,74.6,100.0,350,1gox,46
32.1,32.9,35.0,20.6,24.8,26.3,2.4,29.1,52.6,75.3,99.7,0.3,22.1,46.5,73.2,99.1,0.6,22.4,46.8,72.9,100.0,340,2tmda1,46
35.7,29.4,34.9,23.5,22.7,18.7,0.4,29.0,49.2,71.8,100.0,1.2,23.0,43.7,76.2,98.4,0.8,22.2,52.4,75.0,99.6,252,1pii1,46
35.1,35.9,29.0,26.7,21.5,15.0,0.4,24.6,46.4,70.2,98.8,3.6,25.8,54.0,80.2,100.0,0.8,19.8,47.2,71.8,99.2,248,1wsya,46
30.8,37.5,31.7,22.3,25.2,27.2,1.0,20.2,47.1,73.1,96.2,2.9,27.9,46.2,78.8,100.0,1.9,19.2,49.0,69.2,99.0,104,1pkn1,46
34.7,30.6,34.7,23.2,23.8,20.1,0.3,24.4,50.6,74.1,100.0,0.9,26.6,53.1,76.2,97.2,0.6,21.2,48.4,68.8,99.1,320,3rub2,46
30.2,39.9,29.9,25.8,17.1,24.8,1.3,21.5,47.3,74.0,100.0,0.3,27.3,51.4,74.3,99.7,1.6,25.4,47.6,75.6,98.7,311,5rub2,46
32.2,33.9,33.9,21.3,20.5,23.8,1.2,22.9,48.2,73.9,98.4,2.4,24.5,48.6,76.3,99.2,0.4,22.4,51.8,74.3,100.0,245,1tph1,46
30.8,35.9,33.3,23.7,22.4,24.2,0.3,23.4,49.4,72.3,99.2,0.8,22.4,47.6,75.1,99.7,0.5,27.2,51.7,74.6,100.0,393,4xiaa,46
36.4,23.7,39.9,17.2,30.0,18.1,0.4,19.7,46.9,72.8,99.6,0.9,21.1,39.0,67.5,91.7,1.3,25.9,54.8,81.6,100.0,228,1nfp,46
32.7,32.1,35.3,18.1,25.8,23.2,1.3,28.2,50.6,72.4,97.4,2.6,17.3,41.0,78.2,98.7,0.6,22.4,53.8,73.1,100.0,156,2tmda2,47
32.7,38.6,28.6,25.7,18.4,21.7,0.5,24.1,50.3,76.5,100.0,0.3,22.7,50.0,73.8,99.5,1.1,25.7,47.3,71.9,99.7,370,3cox1,47
34.3,31.8,33.9,20.8,24.7,20.8,0.3,21.1,51.2,77.2,99.7,1.0,27.0,54.0,71.3,99.3,0.7,24.9,47.1,73.7,100.0,289,1pbe1,47
30.1,39.8,30.1,25.2,18.1,24.9,0.6,23.0,52.5,78.0,100.0,0.3,22.7,47.5,73.9,99.7,0.9,27.0,49.4,70.8,98.4,322,1gal1,47
30.0,38.9,31.1,15.9,23.8,21.7,4.2,25.8,49.5,73.2,100.0,0.5,18.4,53.2,77.4,99.5,2.1,30.0,47.4,70.0,98.9,190,1trb1,47
31.7,36.7,31.7,25.1,20.1,22.2,1.7,23.8,49.6,74.2,96.7,0.4,20.8,48.3,72.9,99.6,0.8,29.2,51.2,75.0,100.0,240,2tpra1,47
32.5,31.6,35.9,16.4,23.3,29.3,4.3,21.4,44.4,68.4,99.1,1.7,23.1,43.6,74.4,100.0,0.9,28.2,56.4,71.8,94.0,117,2tpra2,47
32.8,38.4,28.8,23.7,19.3,21.5,1.7,23.1,47.6,76.4,99.6,0.4,22.7,49.3,73.4,98.7,0.9,28.4,51.5,74.2,100.0,229,3lada1,47
35.3,32.8,31.9,24.6,24.6,16.1,3.4,23.5,45.4,68.9,99.2,0.8,19.3,38.7,70.6,100.0,4.2,30.3,57.1,78.2,95.0,119,3lada2,47
31.7,38.2,30.1,20.0,21.1,22.7,2.7,22.6,51.1,72.6,97.8,0.5,18.8,48.9,76.9,98.9,1.6,29.0,47.3,73.1,100.0,186,1fcda1,47
30.5,39.0,30.5,19.3,20.7,25.0,1.4,27.0,51.8,80.1,98.6,0.7,23.4,39.7,69.5,100.0,2.8,18.4,49.6,73.8,97.2,141,1fcda2,47
35.9,29.7,34.4,20.5,27.6,15.0,3.9,18.8,46.1,66.4,100.0,0.8,37.5,60.9,78.1,99.2,1.6,19.5,35.9,71.1,97.7,128,3chy,48
